Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"O Sainz, OL de Lacalle, G Labaka, A Barrena, ...","Label Verbalization and Entailment for Effective Zero-and Few-Shot Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.03659","https://scholar.google.com/scholar?cites=18418752701387968167&as_sdt=2005&sciodt=2007&hl=en",36,"2022-03-25 08:51:33","","","","",,,,,4,4.00,1,5,1,"… In our experiments on TACRED we attain 63% F1 zero-shot, … three settings commonly used in few-shot learning (Gao et al.… 4 examples per relation (1% of the training data in TACRED), …","https://arxiv.org/pdf/2109.03659","https://scholar.google.com/scholar?q=related:pw7_w_6NnP8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Hur, D Oh, M Kang, S Son, A So, ...","Directional Predictive Analysis of Pre-trained Language Models in Relation Extraction",2021,"Annual Conference on …","koreascience.or.kr","https://www.koreascience.or.kr/article/CFKO202130060696829.page","",37,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,6,1,"… Li, “Semantic relation extraction using sequential and tree-structured lstm with attention,” … Li, “Adversarial attacks on deep-learning models in natural language processing: A survey,” …","https://www.koreascience.or.kr/article/CFKO202130060696829.pdf","https://scholar.google.com/scholar?q=related:8g03v4EwG6QJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
3,"M Glass, G Rossiello, MFM Chowdhury, ...","Robust retrieval augmented generation for zero-shot slot filling",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.13934","https://scholar.google.com/scholar?cites=986312911019413750&as_sdt=2005&sciodt=2007&hl=en",41,"2022-03-25 08:51:33","","","","",,,,,3,3.00,1,4,1,"… new relation, showing that zero-shot performance quickly improves with a few-shot learning … We randomly pick n example(s) for each relation type from the TACRED training set, with n = …","https://arxiv.org/pdf/2108.13934","https://scholar.google.com/scholar?q=related:9pCx6l0WsA0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
10,"X Chen, N Zhang, X Xie, S Deng, Y Yao, C Tan, ...","Knowprompt: Knowledge-aware prompt-tuning with synergistic optimization for relation extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2104.07650","https://scholar.google.com/scholar?cites=15380041539873778894&as_sdt=2005&sciodt=2007&hl=en",42,"2022-03-25 08:51:33","","","","",,,,,10,10.00,1,7,1,"… We use t-SNE and normalization to mapping the embedding to 3 dimension space and make a 3D visualization of several sampled virtual answer words in the TACRED-Revisit dataset. …","https://arxiv.org/pdf/2104.07650.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:zqztJkvicNUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"M Zhang, T Qian","Multi-Scale Feature and Metric Learning for Relation Extraction",2021,"arXiv preprint arXiv:2107.13425","arxiv.org","https://arxiv.org/abs/2107.13425","",43,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,2,1,"… learning paradigm to exploit both the feature-level relation between lexical and syntactic features and the sample-level relation … like TACRED, our multiscale feature and metric learning …","https://arxiv.org/pdf/2107.13425","https://scholar.google.com/scholar?q=related:Sf_raWUMmL0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Tang, M Surdeanu","Interpretability Rules: Jointly Bootstrapping a Neural Relation Extractorwith an Explanation Decoder",2021,"Proceedings of the First Workshop on …","aclanthology.org","https://aclanthology.org/2021.trustnlp-1.1/","",44,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,2,1,"… In the latter configuration, we apply the same rules to the entire TACRED training dataset.… 2011) an initial learning rate, and from epoch 1 we start to anneal the learning rate by a factor …","https://aclanthology.org/2021.trustnlp-1.1.pdf","https://scholar.google.com/scholar?q=related:_dCaM5s90LAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"TT Tran, P Le, S Ananiadou","One-shot to Weakly-Supervised Relation Classification using Language Models",2021,"3rd Conference on Automated …","openreview.net","https://openreview.net/forum?id=W0mr06PxTHp","",45,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,3,1,"… , to improve the accuracy by learning from the matching predictions. NoelA … TACRED is a widely used dataset for supervised relation extraction, in which we removed the no relation …","https://openreview.net/pdf?id=W0mr06PxTHp","https://scholar.google.com/scholar?q=related:Z2YvJNJHkbAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
10,"T Wu, X Li, YF Li, R Haffari, G Qi, Y Zhu, G Xu","Curriculum-meta learning for order-robust continual relation extraction",2021,"arXiv preprint arXiv …","aaai.org","https://www.aaai.org/AAAI21Papers/AAAI-4847.WuT.pdf","https://scholar.google.com/scholar?cites=10965897018280844538&as_sdt=2005&sciodt=2007&hl=en",46,"2022-03-25 08:51:33","PDF","","","",,,,,10,10.00,1,7,1,"… We combine meta learning and curriculum learning to quickly … We design a novel relation representation learning method … use the remaining 13,012 examples for Continual-TACRED. …","https://www.aaai.org/AAAI21Papers/AAAI-4847.WuT.pdf","https://scholar.google.com/scholar?q=related:-hwlAj2xLpgJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
2,"X Hu, C Zhang, Y Yang, X Li, L Lin, L Wen, ...","Gradient Imitation Reinforcement Learning for Low Resource Relation Extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2109.06415","https://scholar.google.com/scholar?cites=2659341251517027394&as_sdt=2005&sciodt=2007&hl=en",49,"2022-03-25 08:51:33","","","","",,,,,2,2.00,0,7,1,"… TACRED is a large-scale crowd-sourced relation extraction dataset which is collected from all the prior TAC KBP relation … , 18659 relation mentions respectively, with 42 relation types in …","https://arxiv.org/pdf/2109.06415","https://scholar.google.com/scholar?q=related:QhQ3Scfg5yQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
19,"G Paolini, B Athiwaratkun, J Krone, J Ma, ...","Structured prediction as translation between augmented natural languages",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.05779","https://scholar.google.com/scholar?cites=11540512380172595430&as_sdt=2005&sciodt=2007&hl=en",52,"2022-03-25 08:51:33","","","","",,,,,19,19.00,4,5,1,"… would greatly simplify learning the author relation in the … TACRED relation classification dataset, our model also improves upon the best baselines (from 71.5 to 71.9). While TACRED is …","https://arxiv.org/pdf/2101.05779","https://scholar.google.com/scholar?q=related:5nAvkt0iKKAJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
4,"L Li, X Chen, Z Bi, X Xie, S Deng, N Zhang, ...","Normal vs. adversarial: salience-based analysis of adversarial samples for relation extraction",2021,"The 10th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3502223.3502237","https://scholar.google.com/scholar?cites=18377369078846711273&as_sdt=2005&sciodt=2007&hl=en",55,"2022-03-25 08:51:33","","10.1145/3502223.3502237","","",,,,,4,4.00,1,7,1,"… TACRED is a large-scale RE dataset covering 42 relation types with 106,264 sentences. … We have examined 3,868 adversarial samples in TACRED (MTB, HotFlip). Such association …","https://dl.acm.org/doi/pdf/10.1145/3502223.3502237","https://scholar.google.com/scholar?q=related:6eXnSs-HCf8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"C Cho, YS Choi","Dependency tree positional encoding method for relation extraction",2021,"Proceedings of the 36th Annual ACM Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3412841.3441977","",56,"2022-03-25 08:51:33","","10.1145/3412841.3441977","","",,,,,0,0.00,0,2,1,"… on two dataset (TACRED [36] and SemEval-2010 Taks 8 [8]). … different sentence lengths based on TACRED. The results of … Our main results on the TACRED test set are shown in Table 2…","https://dl.acm.org/doi/pdf/10.1145/3412841.3441977","https://scholar.google.com/scholar?q=related:48KB18kKoEQJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
34,"X Han, W Zhao, N Ding, Z Liu, M Sun","Ptr: Prompt tuning with rules for text classification",2021,"arXiv preprint arXiv:2105.11259","arxiv.org","https://arxiv.org/abs/2105.11259","https://scholar.google.com/scholar?cites=1148522685482236651&as_sdt=2005&sciodt=2007&hl=en",64,"2022-03-25 08:51:33","","","","",,,,,34,34.00,7,5,1,"… TACRED: one of the largest and most widely used datasets for relation classification. It is ob… several typical models for relation classification, including: (1) Learning models from scratch: …","https://arxiv.org/pdf/2105.11259.pdf?ref=https://githubhelp.com","https://scholar.google.com/scholar?q=related:63qlHExf8A8J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"J Zhao, T Gui, Q Zhang, Y Zhou","A Relation-Oriented Clustering Method for Open Relation Extraction",2021,"arXiv preprint arXiv:2109.07205","arxiv.org","https://arxiv.org/abs/2109.07205","",65,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,4,1,"… cross entropy loss, we propose to use the pairwise similarities for novel relation learning. … trained on 40/18 relations on FewRel/TACRED dataset (2) Our method constantly performs …","https://arxiv.org/pdf/2109.07205","https://scholar.google.com/scholar?q=related:Mks24q945BUJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
4,"D Song, J Xu, J Pang, H Huang","Classifier-adaptation knowledge distillation framework for relation extraction and event detection with imbalanced data",2021,"Information Sciences","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020025521005053","https://scholar.google.com/scholar?cites=5264134819576565733&as_sdt=2005&sciodt=2007&hl=en",66,"2022-03-25 08:51:33","HTML","","","",,,,,4,4.00,1,4,1,"… Experiments were conducted on the TACRED corpus for relation extraction … learning framework used a shared network to extract shared features for relation identification and relation …","https://www.sciencedirect.com/science/article/pii/S0020025521005053","https://scholar.google.com/scholar?q=related:5U-gUrr2DUkJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
6,"Y Su, X Han, Z Zhang, Y Lin, P Li, Z Liu, J Zhou, M Sun","Cokebert: Contextual knowledge selection and embedding towards enhanced pre-trained language models",2021,"AI Open","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666651021000188","https://scholar.google.com/scholar?cites=17133293182022727007&as_sdt=2005&sciodt=2007&hl=en",71,"2022-03-25 08:51:33","HTML","","","",,,,,6,6.00,1,8,1,"… tasks such as entity typing and relation classification, we apply specific … the batch sizes and the learning rates. In all downstream … the test sets of FewRel and TACRED. Given a sample, …","https://www.sciencedirect.com/science/article/pii/S2666651021000188","https://scholar.google.com/scholar?q=related:XzUWe1-vxe0J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"T Yang, L Hu, L Zhang, C Shi, C Yang, N Duan, ...","Tree-Capsule: Tree-Structured Capsule Network for Improving Relation Extraction",2021,"Pacific-Asia Conference …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-75768-7_26","",72,"2022-03-25 08:51:33","","10.1007/978-3-030-75768-7_26","","",,,,,0,0.00,0,7,1,"… for SemEval and 0.5 for TACRED) are adopted to … learning rate 1.0 by AdaDelta optimizer and then fine-tune all the parameters with learning rate 0.1 for SemEval and 0.01 for TACRED …","","https://scholar.google.com/scholar?q=related:3bbMl6cbc24J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Fang, Y Zang, J Ge","Research on Relation Extraction Method Based on Similar Relations and Bayesian Neural Network",2021,"Journal of Physics: Conference Series","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1792/1/012011/meta","",77,"2022-03-25 08:51:33","","10.1088/1742-6596/1792/1/012011","","",,,,,0,0.00,0,3,1,"… Although deep learning models perform well in the task of relation extraction and improve the … We select the TACRED data set in the LDC corpus[13] in the relation extraction model part. …","https://iopscience.iop.org/article/10.1088/1742-6596/1792/1/012011/pdf","https://scholar.google.com/scholar?q=related:GI004FDaW2wJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Z Li, Y Sun, S Tang, C Zhang, ...","Reinforcement Learning with Dual Attention Guided Graph Convolution for Relation Extraction",2021,"2020 25th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9412654/","",78,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,5,1,"… the microaveraged F1 scores on the TACRED dataset. … Setup To ensure a fair comparison on TACRED datasets, we … The microaveraged F1 scores on the TACRED dataset and the …","https://ieeexplore.ieee.org/iel7/9411940/9411911/09412654.pdf","https://scholar.google.com/scholar?q=related:9UwOS1nuI74J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"Y Chen, Y Wen, H Zhang","Cost-Effective Memory Replay for Continual Relation Extraction",2021,"… Conference on Web Information Systems and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-87571-8_29","",82,"2022-03-25 08:51:33","","10.1007/978-3-030-87571-8_29","","",,,,,0,0.00,0,3,1,"… continual learning methods on several relation … TACRED [24] is a relation extraction dataset containing 42 relations and 21,784 instances. Similar to FewRel, the relations of TACRED …","","https://scholar.google.com/scholar?q=related:bc8mtSZmz1QJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
1,"J Long, Y Wang, X Wei, Z Ding, Q Qi, F Xie, Z Qian, ...","Entity-Centric Fully Connected GCN for Relation Classification",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/985372","https://scholar.google.com/scholar?cites=5225065301808574355&as_sdt=2005&sciodt=2007&hl=en",83,"2022-03-25 08:51:33","","","","",,,,,1,1.00,0,8,1,"… relation representation. Experimental results on two widely used data sets, SemEval-2010 Task 8 and TACRED, … Attention: In the relation classification model based on deep learning, Bi-…","https://www.mdpi.com/2076-3417/11/4/1377/pdf","https://scholar.google.com/scholar?q=related:k--EWjUpg0gJ:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
0,"W Li, T Qian","From Consensus to Disagreement: Multi-Teacher Distillation for Semi-Supervised Relation Extraction",2021,"arXiv preprint arXiv:2112.01048","arxiv.org","https://arxiv.org/abs/2112.01048","",85,"2022-03-25 08:51:33","","","","",,,,,0,0.00,0,2,1,"… learning and requires statistical information on the full data. Its performance on TACRED … We design a series of ablation studies, with 10% labeled data on SemEval and TACRED, to …","https://arxiv.org/pdf/2112.01048","https://scholar.google.com/scholar?q=related:ytlnL8T8cE4J:scholar.google.com/&scioq=%22relation%22+%22learning%22+%22tacred%22&hl=en&as_sdt=2007"
