Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"G Nan, G Luo, S Leng, Y Xiao, W Lu","Speaker-oriented latent structures for dialogue-based relation extraction",2021,"arXiv preprint arXiv:2109.05182","arxiv.org","https://arxiv.org/abs/2109.05182","https://scholar.google.com/scholar?cites=10635530259278761299&as_sdt=2005&sciodt=2007&hl=en",85,"2022-03-25 12:38:46","","","","",,,,,3,3.00,1,5,1,"Dialogue-based relation extraction (DiaRE) aims to detect the structural information from unstructured utterances in dialogues. Existing relation extraction models may be unsatisfactory …","https://arxiv.org/pdf/2109.05182","https://scholar.google.com/scholar?q=related:U4063mv-mJMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
3,"K Zhao, D Ji, F He, Y Liu, Y Ren","Document-level event causality identification via graph inference mechanism",2021,"Information Sciences","Elsevier","https://www.sciencedirect.com/science/article/pii/S002002552100116X","https://scholar.google.com/scholar?cites=11291784655350189626&as_sdt=2005&sciodt=2007&hl=en",112,"2022-03-25 12:38:46","","","","",,,,,3,3.00,1,5,1,"… the causal relation between events. In Example 1, we can find that the causal relation is explicitly … In this paper, we empirically investigate a graph-based neural model for event causality …","","https://scholar.google.com/scholar?q=related:Os5aTlF6tJwJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
3,"O Sabo, Y Elazar, Y Goldberg, I Dagan","Revisiting Few-shot Relation Classification: Evaluation Data and Classification Schemes",2021,"Transactions of the …","direct.mit.edu","https://direct.mit.edu/tacl/article-abstract/doi/10.1162/tacl_a_00392/106791","https://scholar.google.com/scholar?cites=6364453621382613198&as_sdt=2005&sciodt=2007&hl=en",117,"2022-03-25 12:38:46","","10.1162/tacl_a_00392/106791","","",,,,,3,3.00,1,4,1,"… We consider relation classification—an important sub-task of relation extraction—in which … only a handful of training examples for each relation they are interested in. This has been …","https://direct.mit.edu/tacl/article-pdf/doi/10.1162/tacl_a_00392/1955155/tacl_a_00392.pdf","https://scholar.google.com/scholar?q=related:zoj1K9kUU1gJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
5,"C Xiao, Y Yao, R Xie, X Han, Z Liu, M Sun, ...","Denoising relation extraction from document-level distant supervision",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2011.03888","https://scholar.google.com/scholar?cites=2770918933500885460&as_sdt=2005&sciodt=2007&hl=en",25,"2022-03-25 12:38:46","","","","",,,,,5,2.50,1,7,2,"… Recently, neural relation extraction (NRE) models have been verified in sentence-… DocRED contains 5,053 humanannotated documents, with 56,354 relational facts and 63,427 relation …","https://arxiv.org/pdf/2011.03888","https://scholar.google.com/scholar?q=related:1Hm5zBZIdCYJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
4,"K Huang, G Wang, T Ma, J Huang","Entity and evidence guided relation extraction for docred",2020,"arXiv preprint arXiv:2008.12283","arxiv.org","https://arxiv.org/abs/2008.12283","https://scholar.google.com/scholar?cites=14207769775832043369&as_sdt=2005&sciodt=2007&hl=en",3,"2022-03-25 12:38:46","","","","",,,,,4,2.00,1,4,2,"… E2GRE approach on DocRED, a recently released large-scale dataset for relation extraction. … our E2GRE is both effective and synergistic on relation extraction and evidence prediction. …","https://arxiv.org/pdf/2008.12283","https://scholar.google.com/scholar?q=related:aQ8Ay1UjLMUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"Q Huang, S Zhu, Y Feng, Y Ye, Y Lai, ...","Three sentences are all you need: Local path enhanced document relation extraction",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2106.01793","https://scholar.google.com/scholar?cites=7411744823346015693&as_sdt=2005&sciodt=2007&hl=en",13,"2022-03-25 12:38:46","","","","",,,,,2,2.00,0,6,1,"… to a simple neural network model and obtain surprisingly good performance on DocRED, … sufficient information from the entire document to support document-level relation extraction. …","https://arxiv.org/pdf/2106.01793","https://scholar.google.com/scholar?q=related:zS1h0aXO22YJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"Y Xie, J Shen, S Li, Y Mao, J Han","Eider: Evidence-enhanced Document-level Relation Extraction",2021,"arXiv preprint arXiv:2106.08657","arxiv.org","https://arxiv.org/abs/2106.08657","https://scholar.google.com/scholar?cites=12798625388771800174&as_sdt=2005&sciodt=2007&hl=en",29,"2022-03-25 12:38:46","","","","",,,,,2,2.00,0,5,1,"… be sufficient for predicting the relation between a specific en… relation and evidence extraction, evidence-centered relation … -art performance on the DocRED dataset, outperforming the …","https://arxiv.org/pdf/2106.08657","https://scholar.google.com/scholar?q=related:bvQJJ_vZnbEJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"H Wang, K Qin, G Lu, J Yin, RY Zakari, ...","Document-level relation extraction using evidence reasoning on RST-GRAPH",2021,"Knowledge-Based …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705121005360","https://scholar.google.com/scholar?cites=8015620703958066368&as_sdt=2005&sciodt=2007&hl=en",35,"2022-03-25 12:38:46","","","","",,,,,2,2.00,0,6,1,"… Recently, various methods based on neural networks have been proposed for RE, which … In this section, this article uses the dev set of DocRED to analyze the provided information from …","","https://scholar.google.com/scholar?q=related:wOSvyY80PW8J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
4,"K Liu","A survey on neural relation extraction",2020,"Science China Technological Sciences","Springer","https://link.springer.com/article/10.1007/s11431-020-1673-6","https://scholar.google.com/scholar?cites=16318034607748490312&as_sdt=2005&sciodt=2007&hl=en",47,"2022-03-25 12:38:46","","10.1007/s11431-020-1673-6","","",,,,,4,2.00,4,1,2,"… neural relation extraction models were proposed recently. This paper introduces a survey on the task of neural relation … for the target relation, (2) how to train a neural relation extraction …","","https://scholar.google.com/scholar?q=related:SCRh4wROdeIJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"S Verlinden, K Zaporojets, J Deleu, ...","Injecting knowledge base information into end-to-end joint entity and relation extraction and coreference resolution",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2107.02286","https://scholar.google.com/scholar?cites=7533188784186876297&as_sdt=2005&sciodt=2007&hl=en",58,"2022-03-25 12:38:46","","","","",,,,,2,2.00,1,4,1,"… We summarize the comparison of various model choices for both DWIE and DocRED … plicitly also for relations; we leave studying adding relation embedding information for future work.) …","https://arxiv.org/pdf/2107.02286","https://scholar.google.com/scholar?q=related:iWFqY0lDi2gJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
4,"Q Jia, H Huang, KQ Zhu","Ddrel: A new dataset for interpersonal relation classification in dyadic dialogues",2020,"arXiv preprint arXiv:2012.02553","arxiv.org","https://arxiv.org/abs/2012.02553","https://scholar.google.com/scholar?cites=10763211332946255161&as_sdt=2005&sciodt=2007&hl=en",73,"2022-03-25 12:38:46","","","","",,,,,4,2.00,1,3,2,"… entities is only a small component in DocRED. Besides, our task is based … neural baseline based on the session-level trained models: We first calculate the MRR metric of each relation …","https://arxiv.org/pdf/2012.02553","https://scholar.google.com/scholar?q=related:OV24bq6bXpUJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"R Ormandi, M Saleh, E Winter, V Rao","Webred: Effective pretraining and finetuning for relation extraction on the web",2021,"arXiv preprint arXiv:2102.09681","arxiv.org","https://arxiv.org/abs/2102.09681","https://scholar.google.com/scholar?cites=16830095367649584321&as_sdt=2005&sciodt=2007&hl=en",77,"2022-03-25 12:38:46","","","","",,,,,2,2.00,1,4,1,"… relation types from WikiData. Every example in our dataset is thus a pair of (tagged-sentence, relation). … To further advance the research and applications of relation extraction, we also re…","https://arxiv.org/pdf/2102.09681","https://scholar.google.com/scholar?q=related:wWSzNJGCkOkJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"Q Cheng, J Liu, X Qu, J Zhao, J Liang, ...","HacRED: A Large-Scale Relation Extraction Dataset Toward Hard Cases in Practical Applications",2021,"Findings of the …","aclanthology.org","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?cites=10610072484317971627&as_sdt=2005&sciodt=2007&hl=en",78,"2022-03-25 12:38:46","PDF","","","",,,,,2,2.00,0,6,1,"… relation triples. The numbers of top and last 20% relation triples in WebNLG, TACRED and DocRED … As reasoning can not be implicitly quantified, we suppose the deep neural models …","https://aclanthology.org/2021.findings-acl.249.pdf","https://scholar.google.com/scholar?q=related:q0TrvLWMPpMJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"N Rastogi, S Dutta, R Christian, M Zaki, ...","Information prediction using knowledge graphs for contextual malware threat intelligence",2021,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Nidhi-Rastogi/publication/349179451_Information_Prediction_using_Knowledge_Graphs_for_Contextual_Malware_Threat_Intelligence/links/60241272299bf1cc26b9375c/Information-Prediction-using-Knowledge-Graphs-for-Contextual-Malware-Threat-Intelligence.pdf","https://scholar.google.com/scholar?cites=10320994601690485100&as_sdt=2005&sciodt=2007&hl=en",95,"2022-03-25 12:38:46","PDF","","","",,,,,2,2.00,0,5,1,"… We base relation extraction for MalKG on the DocRED; a distantly supervised artificial neural network model [44] pretrained on the Wiki data and Wikipedia with three features. DocRED […","https://www.researchgate.net/profile/Nidhi-Rastogi/publication/349179451_Information_Prediction_using_Knowledge_Graphs_for_Contextual_Malware_Threat_Intelligence/links/60241272299bf1cc26b9375c/Information-Prediction-using-Knowledge-Graphs-for-Contextual-Malware-Threat-Intelligence.pdf","https://scholar.google.com/scholar?q=related:bFF8QuiJO48J:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"N Loukachevitch, E Artemova, T Batura, ...","NEREL: A Russian Dataset with Nested Named Entities, Relations and Events",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2108.13112","https://scholar.google.com/scholar?cites=10679287269736443601&as_sdt=2005&sciodt=2007&hl=en",101,"2022-03-25 12:38:46","","","","",,,,,2,2.00,1,4,1,"… These models are tailored to the common test-beds, such as TACRED and DocRED, which do not possess nested named entities, unlike NEREL. Thus we follow the common relation …","https://arxiv.org/pdf/2108.13112","https://scholar.google.com/scholar?q=related:0e79xjBzNJQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"H Zhang, G Zhang, Y Ma","Syntax-Informed Self-Attention Network for Span-Based Joint Entity and Relation Extraction",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/989466","https://scholar.google.com/scholar?cites=4030243860568737604&as_sdt=2005&sciodt=2007&hl=en",104,"2022-03-25 12:38:46","","","","",,,,,2,2.00,1,3,1,"… entity classification and relation identification between pairs of … It will lead to a problem that the prediction of a relation … , we perform joint entity and relation extraction on span-level. …","https://www.mdpi.com/2076-3417/11/4/1480/pdf","https://scholar.google.com/scholar?q=related:RAdmI3BN7jcJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
2,"A Harnoune, M Rhanoui, M Mikram, S Yousfi, ...","BERT based clinical knowledge extraction for biomedical knowledge graph construction and analysis",2021,"Computer Methods and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666990021000410","https://scholar.google.com/scholar?cites=8866278482996205330&as_sdt=2005&sciodt=2007&hl=en",110,"2022-03-25 12:38:46","HTML","","","",,,,,2,2.00,0,5,1,"… Their model uses the advantages of several state-of-the-art neural models for entity recognition or relation classification in text mining and NLP. Their model was evaluated on two tasks, …","https://www.sciencedirect.com/science/article/pii/S2666990021000410","https://scholar.google.com/scholar?q=related:EpetAk5ZC3sJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
4,"Y Feng, M Yu, W Xiong, X Guo, J Huang, ...","Learning to recover reasoning chains for multi-hop question answering via cooperative games",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2004.02393","https://scholar.google.com/scholar?cites=17618914504332366653&as_sdt=2005&sciodt=2007&hl=en",145,"2022-03-25 12:38:46","","","","",,,,,4,2.00,1,6,2,"We propose the new problem of learning to recover reasoning chains from weakly supervised signals, ie, the question-answer pairs. We propose a cooperative game approach to deal …","https://arxiv.org/pdf/2004.02393","https://scholar.google.com/scholar?q=related:PVO1hmT1gvQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
4,"S Hofstätter, M Zlabinger, M Sertkan, ...","Fine-grained relevance annotations for multi-task document ranking and question answering",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412878","https://scholar.google.com/scholar?cites=13493376859053619201&as_sdt=2005&sciodt=2007&hl=en",149,"2022-03-25 12:38:46","","10.1145/3340531.3412878","","",,,,,4,2.00,1,4,2,"… We identified numerous works on neural models published in recent years that would benefit from an evaluation and analysis based on FiRA. A common approach to utilizing the large-…","https://dl.acm.org/doi/pdf/10.1145/3340531.3412878","https://scholar.google.com/scholar?q=related:AfhdKMMaQrsJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
3,"S Lee, S Seo, B Oh, KH Lee, D Shin, Y Lee","Cross-sentence n-ary relation extraction using entity link and discourse relation",2020,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412011","https://scholar.google.com/scholar?cites=6122916814690433624&as_sdt=2005&sciodt=2007&hl=en",30,"2022-03-25 12:38:46","","10.1145/3340531.3412011","","",,,,,3,1.50,1,6,2,"… is called Entity-path and Discourse relation-centric Relation Extractor (EDCRE). Unlike … relation extraction dataset, PubMed, and the document-level relation extraction dataset, DocRED…","https://dl.acm.org/doi/pdf/10.1145/3340531.3412011","https://scholar.google.com/scholar?q=related:WLrjAGf4-FQJ:scholar.google.com/&scioq=%22relation%22+%22neural%22+%22docred%22&hl=en&as_sdt=2007"
